年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
27,technician,single,secondary,いいえ,3305,いいえ,はい,cellular,28,jul,78,3,-1,0,unknown,失敗
34,admin.,married,secondary,いいえ,159,はい,いいえ,cellular,21,jul,124,1,-1,0,unknown,失敗
31,management,single,tertiary,いいえ,825,はい,いいえ,unknown,21,may,506,2,-1,0,unknown,成功
38,technician,single,secondary,いいえ,311,はい,いいえ,cellular,28,may,61,2,-1,0,unknown,失敗
41,admin.,single,secondary,いいえ,-109,はい,はい,cellular,11,may,1038,1,370,1,failure,成功
45,management,married,tertiary,いいえ,-319,はい,いいえ,unknown,23,may,254,1,-1,0,unknown,失敗
38,management,single,tertiary,いいえ,11971,はい,いいえ,cellular,8,aug,327,3,-1,0,unknown,失敗
48,admin.,married,secondary,いいえ,17957,いいえ,いいえ,unknown,18,jun,700,7,-1,0,unknown,失敗
23,blue-collar,single,secondary,いいえ,13,はい,はい,unknown,27,may,280,3,-1,0,unknown,失敗
46,management,married,tertiary,いいえ,110,はい,はい,cellular,20,aug,243,5,-1,0,unknown,失敗
51,housemaid,married,unknown,いいえ,174,いいえ,いいえ,telephone,29,jul,308,3,-1,0,unknown,失敗
43,technician,married,secondary,いいえ,764,はい,いいえ,cellular,18,nov,164,5,127,5,failure,失敗
45,admin.,married,secondary,いいえ,149,はい,いいえ,unknown,23,may,893,3,-1,0,unknown,成功
52,entrepreneur,married,secondary,いいえ,113,はい,はい,unknown,5,may,127,1,-1,0,unknown,失敗
44,blue-collar,married,secondary,いいえ,878,はい,いいえ,cellular,2,jun,130,1,-1,0,unknown,失敗
56,management,married,tertiary,いいえ,1282,いいえ,いいえ,cellular,19,aug,323,4,-1,0,unknown,失敗
25,technician,single,tertiary,いいえ,640,はい,いいえ,unknown,13,may,492,2,-1,0,unknown,失敗
57,housemaid,married,primary,いいえ,1303,いいえ,いいえ,cellular,25,aug,83,4,-1,0,unknown,失敗
34,services,married,secondary,いいえ,1414,はい,いいえ,unknown,26,may,192,4,-1,0,unknown,失敗
32,services,single,unknown,いいえ,2378,いいえ,いいえ,cellular,17,nov,1132,2,-1,0,unknown,成功
43,housemaid,married,secondary,いいえ,-177,はい,いいえ,unknown,21,may,172,2,-1,0,unknown,失敗
29,management,single,tertiary,いいえ,1422,はい,はい,unknown,20,jun,29,27,-1,0,unknown,失敗
63,retired,divorced,tertiary,いいえ,0,いいえ,いいえ,cellular,13,may,263,1,181,2,success,成功
33,technician,single,secondary,いいえ,211,はい,はい,cellular,6,feb,217,2,-1,0,unknown,失敗
32,management,single,tertiary,いいえ,914,はい,いいえ,cellular,20,apr,224,1,-1,0,unknown,失敗
48,management,single,tertiary,いいえ,191,はい,いいえ,cellular,17,apr,222,1,326,1,failure,失敗
30,services,married,secondary,いいえ,253,はい,いいえ,cellular,5,may,235,2,-1,0,unknown,失敗
51,blue-collar,married,primary,いいえ,7098,いいえ,いいえ,cellular,6,aug,1471,7,-1,0,unknown,成功
44,technician,single,secondary,いいえ,-34,いいえ,はい,cellular,27,aug,14,13,-1,0,unknown,失敗
31,admin.,single,secondary,いいえ,1016,はい,いいえ,unknown,20,jun,9,5,-1,0,unknown,失敗
28,admin.,single,secondary,いいえ,177,はい,はい,cellular,6,may,150,1,-1,0,unknown,失敗
48,management,divorced,tertiary,いいえ,174,いいえ,いいえ,cellular,6,aug,290,2,-1,0,unknown,失敗
46,blue-collar,married,secondary,いいえ,-3,はい,いいえ,cellular,29,jan,79,2,265,2,failure,失敗
55,technician,divorced,secondary,いいえ,217,はい,はい,cellular,26,may,176,1,-1,0,unknown,失敗
30,services,married,secondary,いいえ,-43,はい,はい,cellular,17,apr,79,1,325,2,other,失敗
47,blue-collar,married,secondary,いいえ,310,はい,いいえ,cellular,29,jul,145,3,-1,0,unknown,失敗
32,blue-collar,married,secondary,いいえ,0,はい,はい,unknown,28,may,219,3,-1,0,unknown,失敗
33,admin.,single,secondary,いいえ,572,はい,いいえ,cellular,14,apr,344,1,74,2,failure,成功
39,technician,divorced,secondary,いいえ,385,いいえ,いいえ,cellular,26,aug,143,1,93,1,failure,失敗
25,student,single,unknown,いいえ,10788,いいえ,いいえ,cellular,23,dec,102,2,210,2,other,失敗
71,retired,married,secondary,いいえ,91,いいえ,いいえ,telephone,9,dec,87,6,-1,0,unknown,失敗
35,management,single,tertiary,いいえ,331,はい,いいえ,cellular,18,may,30,5,-1,0,unknown,失敗
29,technician,single,tertiary,いいえ,2485,いいえ,いいえ,telephone,24,jul,48,6,-1,0,unknown,失敗
34,management,married,tertiary,いいえ,4170,はい,いいえ,unknown,21,may,935,1,-1,0,unknown,失敗
26,technician,single,tertiary,いいえ,291,いいえ,はい,cellular,8,jul,393,1,-1,0,unknown,失敗
33,technician,married,secondary,いいえ,168,はい,いいえ,unknown,26,may,238,2,-1,0,unknown,失敗
38,admin.,married,secondary,いいえ,0,はい,いいえ,unknown,15,may,225,1,-1,0,unknown,失敗
51,admin.,single,tertiary,いいえ,16,はい,いいえ,cellular,30,jan,158,1,-1,0,unknown,失敗
40,admin.,divorced,secondary,いいえ,212,いいえ,いいえ,unknown,7,jan,176,1,-1,0,unknown,失敗
44,management,married,tertiary,いいえ,318,いいえ,いいえ,cellular,18,nov,638,2,-1,0,unknown,失敗
54,admin.,married,primary,いいえ,11686,はい,はい,cellular,12,may,114,1,-1,0,unknown,失敗
49,blue-collar,married,secondary,いいえ,-42,いいえ,いいえ,cellular,6,aug,585,4,-1,0,unknown,失敗
44,technician,single,tertiary,いいえ,2033,いいえ,いいえ,cellular,27,may,158,1,-1,0,unknown,失敗
32,services,divorced,secondary,いいえ,264,いいえ,いいえ,cellular,10,jul,71,1,-1,0,unknown,失敗
51,blue-collar,married,primary,いいえ,-27,いいえ,いいえ,telephone,29,aug,158,4,-1,0,unknown,失敗
39,blue-collar,divorced,unknown,いいえ,170,はい,いいえ,unknown,6,may,268,2,-1,0,unknown,失敗
49,management,married,tertiary,いいえ,1093,はい,はい,cellular,12,jan,243,2,91,2,success,成功
45,admin.,married,secondary,いいえ,295,はい,いいえ,cellular,23,jul,92,1,-1,0,unknown,失敗
34,technician,single,secondary,いいえ,2131,はい,いいえ,cellular,13,may,53,1,-1,0,unknown,失敗
33,management,single,tertiary,いいえ,373,いいえ,はい,cellular,27,jul,267,1,180,4,failure,成功
40,management,married,tertiary,いいえ,16,いいえ,はい,cellular,9,feb,47,4,-1,0,unknown,失敗
28,technician,single,secondary,いいえ,31,いいえ,いいえ,cellular,8,jul,323,2,-1,0,unknown,失敗
52,unknown,married,tertiary,いいえ,1618,いいえ,いいえ,cellular,29,jan,184,2,-1,0,unknown,失敗
33,management,single,tertiary,いいえ,3161,はい,いいえ,cellular,2,apr,313,3,-1,0,unknown,成功
50,self-employed,divorced,tertiary,いいえ,387,いいえ,いいえ,cellular,7,jul,221,8,-1,0,unknown,失敗
37,self-employed,married,secondary,いいえ,2203,いいえ,はい,cellular,5,feb,9,8,-1,0,unknown,失敗
56,management,married,tertiary,いいえ,2333,いいえ,いいえ,cellular,4,may,244,1,-1,0,unknown,成功
32,blue-collar,married,secondary,いいえ,822,はい,いいえ,cellular,14,may,19,8,366,6,failure,失敗
49,services,single,secondary,いいえ,5028,はい,いいえ,unknown,12,may,891,1,-1,0,unknown,失敗
59,retired,married,secondary,いいえ,2396,いいえ,いいえ,cellular,27,aug,1040,6,-1,0,unknown,成功
50,management,married,secondary,いいえ,268,いいえ,いいえ,cellular,5,mar,61,2,-1,0,unknown,失敗
34,blue-collar,married,primary,いいえ,2720,はい,いいえ,cellular,21,nov,147,2,179,3,failure,失敗
39,technician,married,secondary,いいえ,564,いいえ,いいえ,cellular,21,aug,86,4,-1,0,unknown,失敗
31,admin.,married,secondary,いいえ,113,はい,いいえ,cellular,18,nov,474,3,-1,0,unknown,失敗
50,technician,married,secondary,いいえ,2062,いいえ,いいえ,unknown,30,may,165,1,-1,0,unknown,失敗
43,management,married,tertiary,いいえ,79,いいえ,いいえ,cellular,26,may,640,1,-1,0,unknown,成功
32,technician,married,secondary,いいえ,-1,いいえ,いいえ,cellular,14,aug,153,6,-1,0,unknown,失敗
37,services,married,secondary,いいえ,1399,はい,いいえ,cellular,17,apr,420,1,-1,0,unknown,失敗
31,technician,single,secondary,いいえ,218,いいえ,いいえ,cellular,26,aug,267,4,-1,0,unknown,失敗
33,technician,married,tertiary,いいえ,8023,いいえ,いいえ,cellular,30,nov,107,1,105,3,failure,失敗
41,blue-collar,married,secondary,いいえ,2413,いいえ,いいえ,unknown,16,jun,64,3,-1,0,unknown,失敗
31,management,married,tertiary,いいえ,131,いいえ,いいえ,cellular,18,feb,332,2,-1,0,unknown,成功
45,blue-collar,single,primary,いいえ,116,はい,いいえ,cellular,15,may,16,5,365,1,failure,失敗
52,technician,married,secondary,いいえ,306,いいえ,いいえ,cellular,25,aug,265,4,-1,0,unknown,失敗
33,technician,single,secondary,いいえ,199,いいえ,いいえ,cellular,18,aug,178,4,-1,0,unknown,失敗
54,self-employed,married,tertiary,いいえ,542,いいえ,いいえ,telephone,6,feb,48,5,-1,0,unknown,失敗
26,blue-collar,single,secondary,いいえ,463,いいえ,はい,cellular,2,jul,248,2,-1,0,unknown,成功
49,blue-collar,single,primary,いいえ,1040,いいえ,いいえ,cellular,8,jul,474,2,-1,0,unknown,失敗
27,management,married,tertiary,いいえ,1531,はい,いいえ,cellular,15,may,187,1,367,4,failure,失敗
34,blue-collar,single,primary,いいえ,-109,はい,いいえ,cellular,15,jul,860,4,-1,0,unknown,成功
30,management,married,tertiary,いいえ,696,いいえ,いいえ,cellular,22,aug,187,4,-1,0,unknown,失敗
49,blue-collar,married,primary,いいえ,-167,いいえ,いいえ,cellular,7,jul,51,1,-1,0,unknown,失敗
66,retired,married,secondary,いいえ,780,いいえ,いいえ,cellular,12,feb,388,4,-1,0,unknown,失敗
48,management,married,tertiary,いいえ,190,いいえ,いいえ,cellular,25,aug,14,22,-1,0,unknown,失敗
50,admin.,divorced,tertiary,いいえ,66,はい,いいえ,cellular,17,nov,77,2,-1,0,unknown,失敗
25,blue-collar,single,unknown,いいえ,431,はい,いいえ,cellular,16,apr,493,1,317,12,failure,失敗
33,admin.,single,secondary,いいえ,0,いいえ,いいえ,cellular,20,aug,201,2,204,2,other,失敗
42,technician,married,secondary,いいえ,473,はい,いいえ,cellular,7,jul,216,5,-1,0,unknown,失敗
48,blue-collar,married,primary,いいえ,343,いいえ,いいえ,unknown,19,jun,136,1,-1,0,unknown,失敗
50,blue-collar,divorced,primary,いいえ,-10,いいえ,はい,cellular,10,jul,369,6,-1,0,unknown,失敗
36,management,married,tertiary,いいえ,2183,はい,いいえ,cellular,26,apr,116,2,-1,0,unknown,失敗
43,blue-collar,married,primary,いいえ,-404,はい,はい,cellular,12,may,205,2,306,1,failure,失敗
35,entrepreneur,married,secondary,はい,204,はい,いいえ,unknown,6,may,424,2,-1,0,unknown,失敗
35,blue-collar,married,secondary,いいえ,809,はい,はい,unknown,29,may,60,1,-1,0,unknown,失敗
31,technician,single,secondary,いいえ,826,はい,いいえ,cellular,12,aug,246,2,-1,0,unknown,失敗
58,unknown,married,unknown,いいえ,219,いいえ,いいえ,unknown,18,jun,55,1,-1,0,unknown,失敗
32,technician,single,secondary,いいえ,55,はい,いいえ,cellular,18,may,185,1,-1,0,unknown,失敗
53,admin.,married,secondary,いいえ,225,はい,いいえ,cellular,20,apr,304,1,340,1,failure,失敗
30,admin.,married,secondary,いいえ,518,はい,いいえ,cellular,8,may,127,1,-1,0,unknown,失敗
28,student,single,secondary,いいえ,459,いいえ,いいえ,cellular,16,mar,83,13,-1,0,unknown,失敗
33,services,married,secondary,いいえ,174,はい,いいえ,cellular,15,may,45,1,298,1,other,失敗
35,blue-collar,single,primary,いいえ,258,はい,いいえ,cellular,20,nov,144,1,-1,0,unknown,失敗
56,blue-collar,married,primary,いいえ,5,はい,はい,unknown,6,may,407,2,-1,0,unknown,失敗
50,blue-collar,married,unknown,いいえ,452,いいえ,いいえ,cellular,20,aug,181,2,-1,0,unknown,失敗
30,technician,single,secondary,いいえ,458,いいえ,いいえ,cellular,20,nov,51,7,-1,0,unknown,失敗
31,management,married,tertiary,いいえ,6138,いいえ,いいえ,cellular,19,jun,241,5,-1,0,unknown,失敗
27,services,single,tertiary,いいえ,691,いいえ,はい,cellular,6,feb,357,12,-1,0,unknown,失敗
42,blue-collar,married,unknown,いいえ,408,はい,いいえ,unknown,5,may,107,2,-1,0,unknown,失敗
34,technician,divorced,secondary,いいえ,3997,はい,いいえ,unknown,20,may,320,1,-1,0,unknown,失敗
56,services,married,secondary,いいえ,1989,いいえ,いいえ,cellular,3,aug,279,4,181,4,success,成功
57,technician,married,secondary,いいえ,0,いいえ,いいえ,cellular,29,jul,109,2,-1,0,unknown,失敗
49,management,single,tertiary,いいえ,354,はい,いいえ,unknown,19,may,166,3,-1,0,unknown,失敗
53,services,divorced,primary,いいえ,3107,いいえ,いいえ,unknown,5,jun,152,1,-1,0,unknown,失敗
56,admin.,divorced,secondary,いいえ,-429,いいえ,はい,cellular,23,jul,229,4,-1,0,unknown,失敗
38,blue-collar,married,secondary,いいえ,-390,はい,いいえ,unknown,5,may,287,1,-1,0,unknown,失敗
35,technician,married,secondary,いいえ,-180,いいえ,はい,cellular,13,aug,823,2,-1,0,unknown,成功
37,blue-collar,single,tertiary,いいえ,481,いいえ,いいえ,cellular,18,may,11,8,-1,0,unknown,失敗
45,self-employed,married,tertiary,いいえ,0,はい,はい,cellular,15,jul,372,4,-1,0,unknown,失敗
36,admin.,married,secondary,いいえ,68,はい,はい,unknown,27,may,157,1,-1,0,unknown,失敗
56,retired,married,secondary,いいえ,5737,いいえ,いいえ,cellular,5,feb,11,5,-1,0,unknown,失敗
46,technician,divorced,secondary,いいえ,648,いいえ,いいえ,cellular,5,aug,281,1,-1,0,unknown,失敗
47,services,married,primary,いいえ,1803,はい,はい,cellular,13,aug,82,7,-1,0,unknown,失敗
44,technician,single,secondary,いいえ,293,はい,いいえ,cellular,8,may,345,2,358,1,failure,失敗
49,management,married,tertiary,いいえ,0,はい,いいえ,cellular,18,nov,102,1,-1,0,unknown,失敗
44,management,married,tertiary,いいえ,278,いいえ,いいえ,cellular,28,aug,95,4,-1,0,unknown,失敗
45,blue-collar,married,primary,いいえ,956,はい,いいえ,cellular,7,may,643,1,-1,0,unknown,失敗
32,services,single,secondary,いいえ,358,はい,いいえ,unknown,16,may,1144,3,-1,0,unknown,失敗
32,blue-collar,single,primary,いいえ,33,いいえ,いいえ,cellular,23,jul,118,1,-1,0,unknown,失敗
41,blue-collar,divorced,primary,いいえ,169,はい,いいえ,cellular,5,may,71,1,-1,0,unknown,失敗
49,admin.,married,secondary,いいえ,209,いいえ,いいえ,unknown,17,may,26,1,-1,0,unknown,失敗
49,management,married,tertiary,いいえ,1808,はい,いいえ,cellular,1,jun,205,1,95,1,success,成功
59,housemaid,married,primary,いいえ,495,いいえ,いいえ,unknown,5,jun,150,2,-1,0,unknown,失敗
32,technician,single,secondary,いいえ,1210,はい,はい,unknown,28,may,267,4,-1,0,unknown,失敗
50,admin.,single,secondary,いいえ,26,いいえ,はい,telephone,24,jul,179,4,-1,0,unknown,失敗
43,technician,divorced,secondary,いいえ,353,はい,いいえ,unknown,23,may,153,1,-1,0,unknown,失敗
59,self-employed,divorced,tertiary,いいえ,2979,はい,いいえ,cellular,21,jul,118,3,-1,0,unknown,失敗
52,admin.,married,secondary,いいえ,1274,はい,いいえ,cellular,17,nov,74,1,-1,0,unknown,失敗
49,services,single,secondary,いいえ,178,はい,はい,cellular,29,jan,197,1,-1,0,unknown,失敗
44,entrepreneur,married,primary,いいえ,650,はい,いいえ,cellular,6,may,142,2,-1,0,unknown,失敗
33,technician,married,secondary,いいえ,346,はい,はい,cellular,24,jul,379,1,-1,0,unknown,失敗
32,technician,single,secondary,いいえ,1107,いいえ,いいえ,cellular,27,aug,113,8,-1,0,unknown,失敗
34,self-employed,single,tertiary,いいえ,589,はい,いいえ,telephone,8,may,44,4,367,1,other,失敗
32,technician,single,secondary,いいえ,10,はい,いいえ,unknown,8,may,107,1,-1,0,unknown,失敗
40,blue-collar,married,secondary,いいえ,-648,はい,いいえ,cellular,21,nov,280,2,-1,0,unknown,失敗
57,blue-collar,married,primary,いいえ,282,いいえ,はい,cellular,7,jul,261,12,-1,0,unknown,失敗
38,services,married,secondary,いいえ,105,いいえ,いいえ,cellular,30,jul,244,2,-1,0,unknown,失敗
37,admin.,single,secondary,いいえ,-332,はい,いいえ,unknown,23,may,284,2,-1,0,unknown,失敗
35,management,single,unknown,いいえ,342,いいえ,はい,cellular,2,feb,427,4,-1,0,unknown,失敗
45,blue-collar,married,secondary,いいえ,1778,はい,いいえ,cellular,4,feb,41,1,251,5,failure,失敗
45,admin.,married,secondary,いいえ,236,いいえ,いいえ,cellular,20,aug,703,2,-1,0,unknown,成功
34,technician,married,secondary,いいえ,-287,はい,はい,unknown,26,may,199,1,-1,0,unknown,失敗
30,admin.,single,secondary,いいえ,457,いいえ,いいえ,cellular,27,apr,90,2,-1,0,unknown,失敗
38,admin.,married,primary,いいえ,3,はい,はい,unknown,5,jun,124,2,-1,0,unknown,失敗
58,retired,married,primary,いいえ,657,はい,いいえ,unknown,12,jun,128,2,-1,0,unknown,失敗
35,entrepreneur,married,tertiary,いいえ,280,はい,いいえ,unknown,21,may,502,1,-1,0,unknown,失敗
60,technician,married,primary,いいえ,2301,いいえ,いいえ,cellular,28,apr,118,2,-1,0,unknown,失敗
28,admin.,single,tertiary,いいえ,422,はい,いいえ,unknown,9,may,274,1,-1,0,unknown,失敗
26,student,single,secondary,いいえ,963,いいえ,いいえ,unknown,21,aug,11,1,304,1,other,失敗
35,blue-collar,single,primary,いいえ,1772,いいえ,いいえ,unknown,20,jun,19,7,-1,0,unknown,失敗
39,self-employed,married,tertiary,いいえ,0,いいえ,いいえ,unknown,11,jun,904,4,-1,0,unknown,失敗
36,admin.,married,secondary,いいえ,-294,はい,いいえ,cellular,18,may,148,1,-1,0,unknown,失敗
55,blue-collar,married,primary,いいえ,-219,はい,いいえ,telephone,14,may,427,2,364,4,failure,失敗
37,admin.,married,secondary,いいえ,99,はい,いいえ,unknown,29,may,113,2,-1,0,unknown,失敗
28,student,single,secondary,いいえ,949,はい,いいえ,unknown,28,may,1730,1,-1,0,unknown,成功
41,technician,married,tertiary,いいえ,6961,いいえ,いいえ,cellular,8,aug,235,2,-1,0,unknown,失敗
