年齢,職業,婚姻,学歴,平均残高,住宅ローン,個人ローン
27,admin.,single,tertiary,138,False,False
45,services,married,,8319,False,False
28,admin.,single,secondary,520,True,False
46,management,married,tertiary,0,False,False
27,management,single,tertiary,522,False,False
49,management,married,tertiary,561,False,False
24,admin.,single,tertiary,106,False,True
60,retired,married,tertiary,2196,False,False
35,management,married,tertiary,2461,False,False
26,management,single,tertiary,170,False,False
37,technician,married,,189,False,False
34,management,married,tertiary,180,False,False
28,management,single,tertiary,502,False,False
33,blue-collar,married,secondary,379,True,True
30,admin.,married,secondary,124,False,False
20,student,single,,457,False,False
31,technician,married,,14533,False,False
29,services,single,secondary,2800,False,False
44,blue-collar,married,secondary,1127,False,False
28,admin.,single,secondary,136,False,False
25,student,single,secondary,548,False,True
23,student,single,tertiary,341,False,False
53,services,married,,2009,False,False
27,admin.,single,secondary,3629,False,False
30,management,single,tertiary,2,False,False
55,management,married,tertiary,86,False,False
50,management,married,tertiary,1463,False,True
22,student,single,tertiary,1161,False,True
24,admin.,single,secondary,-98,True,False
27,technician,single,secondary,2731,False,False
48,management,married,tertiary,2,False,False
29,management,single,tertiary,1675,False,False
48,technician,married,secondary,1981,True,False
58,management,married,tertiary,6711,False,False
32,services,married,secondary,689,True,True
26,blue-collar,single,primary,2363,False,True
49,management,married,tertiary,4200,True,False
27,services,single,secondary,246,False,False
32,student,single,,640,False,False
21,management,single,tertiary,243,False,True
35,admin.,married,secondary,557,True,False
59,admin.,married,secondary,3735,False,False
24,technician,single,secondary,987,False,True
37,management,married,tertiary,26,False,False
43,blue-collar,married,primary,1518,False,False
30,management,single,tertiary,8535,False,False
31,technician,single,tertiary,1527,True,False
57,entrepreneur,married,tertiary,0,False,False
30,technician,single,secondary,2567,False,False
39,blue-collar,divorced,tertiary,382,False,False
34,management,married,tertiary,443,False,False
57,entrepreneur,married,secondary,9902,False,False
60,retired,married,primary,37,False,False
38,self-employed,single,tertiary,605,False,False
42,management,married,secondary,6526,False,False
58,retired,married,primary,2074,False,False
34,management,married,tertiary,2374,True,True
26,services,single,secondary,1347,False,False
59,retired,married,primary,3648,False,False
42,technician,married,secondary,1539,False,False
49,management,single,tertiary,7443,False,False
28,self-employed,single,tertiary,442,False,False
23,student,single,secondary,1021,False,False
31,management,married,tertiary,6138,False,False
50,management,married,tertiary,5108,True,False
26,management,divorced,tertiary,667,False,False
57,management,married,tertiary,10583,False,False
35,management,married,tertiary,2088,True,False
59,self-employed,married,tertiary,185,False,False
55,admin.,married,secondary,9329,False,False
27,self-employed,single,tertiary,147,False,False
54,unemployed,married,tertiary,6590,False,False
32,entrepreneur,married,primary,3083,False,False
30,technician,married,secondary,2326,False,False
83,retired,married,primary,425,False,False
31,technician,married,secondary,660,False,False
43,blue-collar,married,primary,0,False,False
61,management,married,tertiary,997,False,False
78,retired,divorced,tertiary,1016,False,False
73,retired,married,tertiary,448,False,False
26,unemployed,single,secondary,771,False,False
64,retired,married,secondary,5966,True,False
58,management,married,secondary,111,False,False
37,entrepreneur,single,secondary,2543,False,False
37,admin.,married,secondary,2061,True,True
79,retired,married,secondary,723,False,False
68,retired,married,secondary,0,False,False
19,student,single,secondary,1803,False,False
48,admin.,divorced,secondary,0,True,True
27,management,single,tertiary,446,False,False
58,admin.,married,secondary,4348,True,False
66,management,married,tertiary,1048,True,False
71,retired,married,secondary,1998,False,False
63,retired,married,secondary,2747,False,False
71,retired,married,tertiary,2887,False,False
61,retired,married,secondary,3340,False,False
52,admin.,divorced,tertiary,0,True,True
54,management,married,tertiary,1464,False,False
45,technician,married,secondary,315,True,False
33,housemaid,single,secondary,1363,False,False
80,retired,married,tertiary,3669,False,False
44,technician,married,secondary,584,False,False
45,management,married,tertiary,1529,False,False
37,management,married,tertiary,1315,False,False
22,student,single,,466,False,False
44,management,married,tertiary,2383,False,False
35,admin.,married,secondary,1254,True,True
37,entrepreneur,married,tertiary,1649,False,True
69,retired,divorced,secondary,1806,False,False
33,technician,single,tertiary,6281,True,False
41,,single,tertiary,1567,False,False
61,retired,married,secondary,13164,False,False
72,self-employed,married,tertiary,132,False,False
78,retired,divorced,primary,2787,False,False
26,services,single,tertiary,0,False,True
69,retired,divorced,primary,482,False,False
41,blue-collar,married,secondary,203,False,False
45,technician,divorced,,1823,False,False
51,management,married,tertiary,812,False,False
44,blue-collar,married,secondary,88,True,False
40,management,married,tertiary,-63,False,True
54,management,married,,831,True,True
32,services,single,secondary,2881,False,False
79,retired,married,secondary,668,False,False
33,technician,married,secondary,73,True,False
45,management,married,tertiary,1309,False,False
51,unemployed,married,tertiary,1801,False,False
50,management,divorced,tertiary,405,False,False
40,management,married,tertiary,2763,True,False
32,admin.,single,secondary,1411,False,False
30,management,single,tertiary,536,False,False
41,services,married,secondary,366,True,True
42,entrepreneur,married,secondary,2959,True,False
30,technician,single,secondary,930,False,False
31,technician,single,secondary,18,False,False
33,management,single,tertiary,804,True,False
37,management,married,primary,22856,False,False
29,technician,single,tertiary,1891,False,False
60,retired,married,secondary,263,False,False
56,admin.,married,primary,3562,False,False
28,management,single,tertiary,492,False,False
22,services,single,secondary,2273,False,True
27,admin.,married,tertiary,565,True,False
33,technician,married,secondary,3000,True,True
30,blue-collar,married,primary,1101,True,True
28,management,single,tertiary,12956,True,False
31,management,single,tertiary,2983,True,False
58,housemaid,divorced,secondary,0,False,False
28,management,single,tertiary,9314,False,False
39,admin.,divorced,secondary,19,True,False
31,blue-collar,married,secondary,625,True,False
45,admin.,married,,5511,False,False
56,blue-collar,married,primary,1137,False,False
46,management,divorced,tertiary,1329,False,False
56,retired,married,secondary,1044,False,False
27,services,single,secondary,302,False,False
26,self-employed,single,tertiary,1393,False,False
30,unemployed,married,tertiary,330,False,False
26,self-employed,single,tertiary,2857,False,False
34,management,married,tertiary,0,False,False
35,unemployed,single,primary,68,False,False
70,retired,married,primary,7781,False,False
52,blue-collar,married,primary,1524,False,False
50,self-employed,married,secondary,2137,False,False
54,admin.,married,secondary,1633,False,False
31,admin.,married,secondary,873,True,False
31,services,married,secondary,1167,False,False
25,admin.,single,secondary,285,False,False
41,entrepreneur,married,primary,0,False,False
56,blue-collar,married,secondary,3460,True,False
24,management,single,tertiary,507,False,False
64,retired,divorced,tertiary,890,False,False
35,services,single,tertiary,0,False,False
23,unemployed,single,secondary,19690,False,False
33,student,single,,242,False,False
22,student,single,,47,False,False
31,management,single,tertiary,9629,False,False
69,services,married,,23592,False,False
24,management,single,tertiary,172,False,False
37,technician,married,secondary,1824,True,False
40,services,married,tertiary,35,False,False
29,management,married,primary,5547,False,False
71,self-employed,married,secondary,5946,False,False
28,blue-collar,single,secondary,643,False,False
36,admin.,divorced,secondary,592,False,False
47,management,married,tertiary,4879,False,False
60,housemaid,married,primary,11904,False,False
21,student,single,secondary,39,False,False
62,management,married,tertiary,2785,False,False
52,technician,married,secondary,137,False,False
23,services,single,secondary,870,False,False
66,,divorced,,1993,True,False
82,retired,married,primary,8603,False,False
67,management,married,tertiary,694,False,False
33,management,single,tertiary,1160,True,True
36,admin.,married,secondary,110,True,True
36,self-employed,married,tertiary,1234,False,False
63,retired,married,secondary,18016,False,False
34,technician,married,secondary,-74,True,False
32,admin.,married,secondary,51,True,True
31,management,married,tertiary,1032,False,False
48,management,married,secondary,2892,False,False
53,admin.,single,secondary,1958,False,False
69,retired,married,tertiary,473,False,False
29,management,single,tertiary,4331,False,False
28,management,single,tertiary,1942,False,False
37,services,married,secondary,981,False,False
53,management,divorced,tertiary,6649,True,False
40,technician,single,tertiary,431,False,False
66,management,married,tertiary,2169,False,False
52,management,single,tertiary,37,False,False
39,management,single,tertiary,257,False,False
33,technician,married,secondary,152,True,False
66,retired,married,secondary,203,False,False
32,management,single,tertiary,0,False,False
37,management,married,tertiary,3737,False,False
36,management,single,tertiary,4,True,False
