年齢,職業,婚姻,学歴,債務不履行,残高,住宅ローン,個人ローン,連絡手段,連絡回数_販促中,連絡後日数,連絡回数_販促前,前回販促結果,今回販促結果
22,student,single,secondary,no,107,no,no,cellular,1,-1,0,unknown,yes
37,technician,married,secondary,no,5287,yes,yes,cellular,4,100,2,failure,no
70,retired,married,primary,no,2795,no,no,cellular,1,181,2,success,yes
30,student,single,secondary,no,2046,no,no,telephone,3,254,1,failure,yes
47,technician,married,secondary,no,3466,yes,no,cellular,2,-1,0,unknown,yes
54,technician,married,secondary,no,473,no,yes,cellular,1,81,1,failure,yes
71,retired,married,secondary,no,2064,no,no,cellular,2,92,3,failure,no
58,technician,married,primary,no,4198,no,no,cellular,5,246,5,failure,yes
69,retired,married,unknown,no,426,no,no,telephone,1,90,1,success,yes
72,admin.,married,primary,no,2321,no,no,cellular,6,122,6,other,no
26,services,single,secondary,no,81,yes,no,cellular,2,-1,0,unknown,no
18,student,single,unknown,no,108,no,no,cellular,1,-1,0,unknown,yes
39,blue-collar,single,secondary,no,16917,no,no,unknown,6,-1,0,unknown,no
26,services,single,secondary,no,38,no,no,telephone,3,-1,0,unknown,no
40,admin.,married,secondary,no,3126,yes,no,cellular,2,90,5,failure,no
36,admin.,married,tertiary,no,0,no,no,cellular,1,205,2,other,no
28,unemployed,married,secondary,no,455,no,no,cellular,1,-1,0,unknown,no
28,blue-collar,married,primary,no,-196,no,no,cellular,1,-1,0,unknown,no
29,student,single,secondary,no,78,no,no,cellular,1,-1,0,unknown,yes
32,services,married,secondary,no,356,yes,no,cellular,2,223,5,failure,no
49,unemployed,divorced,tertiary,no,780,no,no,cellular,1,871,2,failure,no
59,unemployed,married,secondary,no,1047,no,no,cellular,3,-1,0,unknown,yes
28,technician,divorced,tertiary,no,47,no,no,cellular,3,-1,0,unknown,no
35,admin.,married,secondary,no,3863,yes,no,cellular,1,175,1,failure,no
26,technician,single,secondary,no,223,no,yes,cellular,3,-1,0,unknown,yes
33,services,single,secondary,no,2881,no,no,cellular,1,328,1,success,yes
31,admin.,married,secondary,no,457,yes,no,cellular,1,171,5,failure,no
25,management,single,tertiary,no,1602,yes,no,cellular,1,-1,0,unknown,no
50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,2,185,2,failure,no
59,blue-collar,married,primary,no,14,yes,yes,cellular,2,182,1,failure,no
35,management,divorced,tertiary,no,6997,yes,no,cellular,1,-1,0,unknown,yes
26,management,single,tertiary,no,6791,no,no,telephone,23,-1,0,unknown,no
29,management,married,tertiary,no,199,yes,yes,unknown,4,-1,0,unknown,yes
68,retired,divorced,primary,no,476,no,no,telephone,1,-1,0,unknown,yes
49,management,divorced,tertiary,no,300,no,no,cellular,1,-1,0,unknown,yes
44,technician,single,secondary,no,1195,yes,no,cellular,6,188,9,failure,no
43,management,married,tertiary,no,1791,no,no,cellular,1,-1,0,unknown,yes
48,management,married,tertiary,no,1167,yes,yes,cellular,1,-1,0,unknown,yes
27,admin.,single,tertiary,no,832,no,no,cellular,1,-1,0,unknown,no
56,entrepreneur,married,secondary,no,339,yes,no,cellular,1,98,3,other,no
26,management,single,tertiary,no,114,yes,no,cellular,1,-1,0,unknown,yes
35,management,single,tertiary,no,4348,yes,no,cellular,3,217,8,failure,no
26,blue-collar,single,secondary,no,494,no,no,cellular,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,1239,yes,no,cellular,1,195,1,failure,no
27,management,married,tertiary,no,9630,yes,no,cellular,4,-1,0,unknown,no
72,retired,married,secondary,no,5715,no,no,cellular,1,181,2,success,yes
61,housemaid,married,primary,no,182,no,no,cellular,1,92,13,failure,no
22,student,single,secondary,no,330,yes,no,cellular,1,-1,0,unknown,no
22,services,single,secondary,no,361,no,no,telephone,1,86,6,failure,no
28,admin.,single,secondary,no,-170,no,yes,cellular,2,-1,0,unknown,yes
38,self-employed,single,tertiary,no,605,no,no,telephone,10,-1,0,unknown,yes
28,blue-collar,single,secondary,no,-193,no,no,cellular,7,-1,0,unknown,no
35,technician,married,secondary,no,15474,no,no,cellular,1,92,2,other,no
34,admin.,single,secondary,no,4436,yes,no,cellular,2,178,6,failure,no
26,self-employed,single,tertiary,no,657,no,yes,cellular,2,-1,0,unknown,no
27,blue-collar,divorced,unknown,no,2323,yes,no,cellular,1,-1,0,unknown,no
50,admin.,single,secondary,no,133,no,no,cellular,4,-1,0,unknown,yes
27,management,single,tertiary,no,20585,no,no,cellular,1,-1,0,unknown,yes
29,blue-collar,single,secondary,no,-20,no,yes,cellular,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,94,yes,yes,unknown,16,-1,0,unknown,no
55,management,married,tertiary,no,-375,no,no,cellular,2,-1,0,unknown,yes
66,retired,married,secondary,no,995,no,no,cellular,2,-1,0,unknown,yes
34,blue-collar,married,secondary,no,262,no,no,cellular,1,-1,0,unknown,yes
59,management,married,tertiary,no,296,no,yes,cellular,3,-1,0,unknown,yes
43,blue-collar,married,secondary,no,15740,yes,no,unknown,2,-1,0,unknown,no
45,blue-collar,single,primary,no,116,no,no,unknown,1,-1,0,unknown,yes
37,management,single,tertiary,no,688,no,no,cellular,3,174,5,failure,no
23,admin.,single,secondary,no,1104,yes,no,unknown,2,-1,0,unknown,no
36,technician,married,tertiary,no,202,no,no,cellular,1,120,3,failure,yes
62,management,married,tertiary,no,10373,no,no,cellular,3,97,3,failure,no
56,management,divorced,tertiary,no,2037,no,no,cellular,1,91,6,failure,yes
32,technician,married,secondary,no,3322,yes,no,cellular,1,74,4,failure,no
40,admin.,single,secondary,no,664,no,no,cellular,2,-1,0,unknown,yes
38,management,married,tertiary,no,1199,no,no,cellular,1,-1,0,unknown,yes
31,blue-collar,single,tertiary,no,761,no,no,telephone,2,-1,0,unknown,yes
36,services,married,secondary,no,4721,no,no,cellular,3,-1,0,unknown,yes
30,admin.,single,secondary,no,4448,no,no,cellular,8,-1,0,unknown,yes
32,management,married,tertiary,no,2737,yes,yes,cellular,4,182,1,failure,no
26,admin.,single,secondary,no,-235,yes,no,unknown,1,-1,0,unknown,no
31,technician,single,tertiary,no,22,yes,no,unknown,3,-1,0,unknown,yes
35,blue-collar,married,secondary,no,1055,no,no,unknown,2,-1,0,unknown,yes
36,admin.,divorced,secondary,no,437,yes,no,cellular,2,344,1,success,yes
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,2,-1,0,unknown,yes
38,technician,married,secondary,no,4539,no,no,cellular,1,-1,0,unknown,yes
25,student,single,secondary,no,469,no,no,cellular,1,86,1,other,yes
55,housemaid,married,secondary,no,962,yes,no,cellular,1,181,3,success,yes
30,management,married,tertiary,no,6432,yes,no,cellular,6,165,5,failure,no
35,technician,single,tertiary,no,2658,yes,no,cellular,2,141,3,failure,yes
27,management,single,tertiary,no,185,no,no,cellular,1,-1,0,unknown,no
24,blue-collar,single,unknown,no,76,yes,no,unknown,1,-1,0,unknown,no
45,technician,married,secondary,no,3395,yes,no,cellular,1,188,1,failure,no
31,admin.,single,secondary,no,690,no,no,cellular,4,87,12,failure,no
28,admin.,single,secondary,no,157,no,no,cellular,3,-1,0,unknown,yes
25,technician,single,secondary,no,31,no,no,cellular,3,-1,0,unknown,no
27,services,single,secondary,no,194,yes,no,unknown,1,-1,0,unknown,no
30,student,single,secondary,no,48,no,no,cellular,1,191,2,success,yes
33,technician,single,secondary,no,920,yes,no,cellular,1,122,4,failure,no
36,blue-collar,divorced,secondary,no,3102,yes,no,cellular,1,147,1,failure,no
30,management,single,tertiary,no,1422,yes,yes,cellular,1,223,27,failure,no
36,services,married,secondary,no,3064,yes,no,telephone,3,107,4,failure,no
33,blue-collar,married,primary,no,5,yes,no,cellular,2,-1,0,unknown,yes
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,2,183,5,failure,no
37,blue-collar,single,secondary,no,2235,yes,no,cellular,2,151,2,failure,no
25,management,single,tertiary,no,289,no,no,cellular,1,-1,0,unknown,no
36,technician,divorced,secondary,no,1,no,no,cellular,3,-1,0,unknown,yes
31,management,married,tertiary,no,10884,no,no,cellular,3,98,2,success,yes
29,unemployed,single,secondary,no,25,no,no,cellular,2,-1,0,unknown,yes
40,management,single,tertiary,no,1509,no,no,cellular,2,124,1,failure,no
25,student,single,secondary,no,1116,yes,no,cellular,2,71,3,failure,no
47,blue-collar,married,tertiary,no,3745,no,no,cellular,1,200,1,failure,no
26,entrepreneur,single,tertiary,no,81,no,no,cellular,3,-1,0,unknown,no
46,blue-collar,single,primary,no,96,yes,no,cellular,1,148,1,failure,no
69,retired,married,secondary,no,0,no,no,cellular,1,90,4,success,yes
37,unemployed,married,tertiary,no,7620,no,no,telephone,3,98,3,failure,no
48,blue-collar,married,secondary,no,292,no,no,cellular,1,79,1,success,yes
49,technician,single,secondary,no,-188,yes,yes,cellular,1,-1,0,unknown,yes
36,technician,married,tertiary,no,4596,yes,no,cellular,2,-1,0,unknown,yes
28,blue-collar,married,secondary,no,948,yes,no,unknown,1,-1,0,unknown,no
49,management,divorced,tertiary,no,557,yes,no,cellular,1,223,5,failure,no
54,services,married,unknown,no,0,yes,no,cellular,2,267,1,other,yes
30,blue-collar,single,primary,no,253,yes,no,cellular,1,-1,0,unknown,yes
41,technician,married,secondary,no,1270,yes,no,unknown,1,-1,0,unknown,yes
41,management,married,tertiary,no,-456,no,no,cellular,4,144,1,failure,no
44,management,married,primary,no,558,no,no,cellular,5,-1,0,unknown,yes
25,admin.,single,secondary,no,507,yes,no,cellular,1,367,3,failure,yes
35,technician,single,secondary,no,3490,yes,no,cellular,2,-1,0,unknown,yes
26,services,single,secondary,no,162,yes,no,cellular,2,130,8,other,no
67,retired,single,primary,no,491,no,no,telephone,1,-1,0,unknown,no
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,3,182,2,other,no
40,blue-collar,married,primary,no,278,yes,no,unknown,3,-1,0,unknown,yes
44,blue-collar,divorced,unknown,no,284,no,no,cellular,4,187,5,other,no
22,student,single,secondary,no,2162,no,no,telephone,1,-1,0,unknown,no
28,technician,single,secondary,no,-125,yes,no,unknown,3,-1,0,unknown,no
56,technician,married,secondary,no,6619,yes,no,telephone,1,-1,0,unknown,yes
31,management,married,tertiary,no,1032,no,no,cellular,1,-1,0,unknown,yes
32,technician,single,tertiary,no,4665,yes,no,unknown,2,-1,0,unknown,yes
43,management,divorced,tertiary,no,2367,no,no,cellular,1,38,2,other,yes
26,self-employed,single,secondary,no,166,yes,no,cellular,2,-1,0,unknown,no
33,management,single,tertiary,no,816,yes,no,cellular,2,503,2,failure,yes
28,admin.,single,secondary,no,1408,no,no,cellular,1,78,2,failure,no
30,technician,married,secondary,no,436,yes,no,cellular,3,206,8,other,no
28,blue-collar,married,primary,no,674,yes,no,telephone,1,-1,0,unknown,no
44,technician,divorced,secondary,no,982,yes,no,unknown,3,-1,0,unknown,yes
53,entrepreneur,married,tertiary,no,17410,no,no,cellular,6,-1,0,unknown,no
32,services,single,unknown,no,2378,no,no,cellular,2,-1,0,unknown,yes
46,blue-collar,married,primary,no,2558,yes,no,telephone,1,167,1,other,no
75,retired,married,secondary,no,291,no,no,cellular,1,182,2,success,yes
52,unemployed,divorced,secondary,no,230,no,no,cellular,2,-1,0,unknown,yes
26,student,single,secondary,no,715,yes,no,unknown,10,-1,0,unknown,no
39,unemployed,married,secondary,no,2245,no,no,cellular,2,-1,0,unknown,yes
22,technician,single,secondary,no,333,no,yes,telephone,1,-1,0,unknown,no
33,self-employed,married,tertiary,no,263,no,no,cellular,1,102,2,failure,no
27,management,single,tertiary,yes,0,yes,no,unknown,2,-1,0,unknown,no
25,student,single,secondary,no,331,no,no,telephone,4,-1,0,unknown,yes
51,unemployed,married,tertiary,no,1801,no,no,cellular,3,-1,0,unknown,yes
33,unemployed,single,tertiary,no,6748,no,no,cellular,2,-1,0,unknown,yes
44,management,married,tertiary,no,17361,no,no,unknown,1,-1,0,unknown,no
26,services,single,secondary,no,1347,no,no,telephone,6,92,5,other,yes
25,services,single,secondary,no,3217,yes,no,unknown,1,-1,0,unknown,no
53,blue-collar,single,secondary,no,1442,no,no,telephone,8,188,2,other,no
56,management,divorced,tertiary,no,66721,no,no,cellular,2,-1,0,unknown,no
39,admin.,married,secondary,no,-982,yes,yes,cellular,3,117,2,other,no
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,2,185,1,failure,no
48,housemaid,married,secondary,no,513,no,yes,cellular,3,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-132,no,no,unknown,1,-1,0,unknown,no
33,technician,single,tertiary,no,3689,no,no,cellular,3,-1,0,unknown,yes
31,entrepreneur,single,secondary,no,159,yes,no,cellular,1,182,1,failure,no
27,blue-collar,single,secondary,yes,-3,yes,no,unknown,5,-1,0,unknown,no
45,management,married,tertiary,no,-61,no,no,cellular,5,172,1,failure,no
34,services,married,secondary,no,-538,yes,no,unknown,1,-1,0,unknown,yes
32,services,divorced,secondary,no,453,yes,no,cellular,1,150,2,failure,no
28,admin.,single,secondary,no,261,yes,yes,cellular,7,182,9,success,no
28,housemaid,single,primary,no,332,no,no,cellular,1,-1,0,unknown,no
31,blue-collar,married,primary,no,1601,no,no,cellular,1,137,3,failure,no
28,admin.,single,secondary,no,177,yes,yes,cellular,1,-1,0,unknown,no
37,management,married,secondary,no,5447,yes,yes,cellular,1,-1,0,unknown,yes
39,unemployed,single,tertiary,no,7,yes,no,cellular,4,-1,0,unknown,yes
46,management,single,tertiary,no,625,no,no,cellular,1,163,5,other,no
29,technician,single,secondary,no,382,no,no,cellular,3,202,3,other,no
58,management,divorced,tertiary,no,26831,no,no,cellular,18,-1,0,unknown,no
25,services,single,unknown,no,2022,no,no,cellular,8,97,12,other,yes
52,services,divorced,secondary,no,36,yes,yes,cellular,1,-1,0,unknown,yes
30,management,married,tertiary,no,877,no,no,cellular,2,108,3,failure,no
32,blue-collar,single,secondary,no,1721,yes,no,cellular,2,182,2,failure,no
34,services,single,secondary,no,267,no,no,cellular,2,-1,0,unknown,yes
29,management,single,tertiary,no,9407,no,no,cellular,6,-1,0,unknown,yes
28,management,single,tertiary,no,-56,no,yes,cellular,1,-1,0,unknown,no
39,management,married,tertiary,no,119,yes,no,cellular,2,476,4,success,yes
45,blue-collar,single,secondary,no,0,yes,no,cellular,1,165,3,failure,no
47,housemaid,single,secondary,no,17023,no,no,cellular,2,97,4,other,no
28,services,divorced,secondary,no,356,no,no,cellular,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,1105,yes,no,cellular,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,324,yes,yes,cellular,1,-1,0,unknown,yes
39,entrepreneur,married,secondary,no,11887,no,no,cellular,2,-1,0,unknown,yes
31,blue-collar,married,secondary,no,2,yes,no,unknown,2,-1,0,unknown,yes
67,retired,married,secondary,no,1443,no,no,cellular,1,-1,0,unknown,yes
27,services,married,secondary,no,2526,yes,no,cellular,3,-1,0,unknown,no
41,technician,married,secondary,no,112,yes,no,cellular,1,131,1,failure,no
34,management,single,tertiary,no,747,no,no,cellular,2,98,1,failure,no
26,management,single,tertiary,no,350,no,no,cellular,1,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,cellular,1,205,1,failure,no
61,retired,married,secondary,no,1058,no,no,cellular,1,92,5,success,no
30,self-employed,married,secondary,no,123,no,yes,unknown,1,85,5,other,no
37,management,single,secondary,no,792,yes,no,unknown,4,-1,0,unknown,yes
55,housemaid,divorced,primary,no,976,no,no,cellular,1,94,3,other,yes
45,management,married,tertiary,no,655,no,no,unknown,3,-1,0,unknown,yes
32,management,single,tertiary,no,574,yes,no,cellular,1,127,2,failure,no
52,unemployed,married,secondary,no,94,no,no,cellular,1,92,13,success,yes
51,technician,married,secondary,no,-1944,yes,no,cellular,1,-1,0,unknown,yes
31,management,single,tertiary,no,409,no,yes,cellular,5,-1,0,unknown,yes
36,blue-collar,married,secondary,no,274,yes,no,unknown,11,-1,0,unknown,yes
31,entrepreneur,single,secondary,no,0,yes,no,cellular,1,176,1,failure,no
49,management,married,tertiary,no,561,no,no,cellular,1,-1,0,unknown,yes
26,management,single,tertiary,no,592,no,no,telephone,2,164,1,other,no
26,management,single,tertiary,no,205,no,no,unknown,1,-1,0,unknown,no
48,services,single,secondary,no,133,yes,yes,cellular,1,197,1,failure,no
62,management,married,tertiary,no,3371,no,no,cellular,1,178,2,success,yes
36,blue-collar,married,primary,no,319,yes,no,cellular,2,301,1,failure,yes
32,services,married,secondary,no,1076,no,no,cellular,1,129,3,failure,no
65,retired,married,primary,no,3629,no,no,cellular,1,-1,0,unknown,yes
50,management,married,secondary,no,633,no,yes,telephone,1,111,6,failure,no
28,admin.,married,secondary,no,-97,yes,no,cellular,1,225,2,success,no
33,management,married,tertiary,no,158,no,no,cellular,2,-1,0,unknown,yes
32,management,single,secondary,no,131,yes,yes,cellular,2,-1,0,unknown,yes
60,admin.,married,secondary,no,4348,yes,no,cellular,2,98,12,other,no
31,technician,married,secondary,no,180,no,no,cellular,2,-1,0,unknown,yes
68,retired,married,secondary,no,1146,no,no,cellular,1,187,6,success,yes
47,technician,married,tertiary,no,2408,no,no,cellular,1,104,1,success,no
54,technician,married,secondary,no,0,no,no,cellular,5,192,8,other,yes
48,technician,married,secondary,no,23495,no,no,cellular,8,-1,0,unknown,no
28,blue-collar,married,secondary,no,64,yes,no,unknown,3,-1,0,unknown,no
45,blue-collar,divorced,primary,no,594,yes,no,unknown,2,-1,0,unknown,yes
49,self-employed,married,tertiary,no,503,yes,no,cellular,4,200,1,failure,no
34,technician,single,secondary,no,27446,yes,no,cellular,2,-1,0,unknown,no
39,management,married,secondary,no,215,no,no,cellular,4,-1,0,unknown,yes
27,services,single,secondary,no,437,yes,yes,unknown,2,-1,0,unknown,no
60,retired,married,tertiary,no,2557,yes,no,cellular,1,-1,0,unknown,yes
35,management,married,secondary,no,724,yes,no,cellular,2,415,1,failure,yes
27,services,single,secondary,no,1347,no,no,telephone,1,193,11,success,yes
34,admin.,single,secondary,no,528,no,no,cellular,1,124,1,other,no
42,blue-collar,married,primary,no,-571,yes,yes,telephone,2,179,4,failure,no
60,services,single,secondary,no,739,no,no,cellular,1,182,1,success,no
33,management,divorced,tertiary,no,2240,no,no,cellular,1,-1,0,unknown,yes
59,housemaid,married,primary,no,100,no,no,cellular,1,-1,0,unknown,yes
71,retired,married,secondary,no,951,no,yes,cellular,1,-1,0,unknown,no
